movie_id,genres,runtime,adult
4750,"Action, Children",85,False
6782,"Comedy, Musical",79,False
6785,"Comedy, Musical, Romance, Western",103,False
6786,Drama,120,False
6787,"Drama, Thriller",138,False
6788,"Comedy, Drama, Romance",108,False
6790,"Drama, Fantasy, Sci-Fi",107,False
6791,Drama,102,False
6793,"Children, Comedy, Drama",87,False
6794,"Children, Comedy",89,False
6796,"Crime, Drama",112,False
6803,"Horror, Mystery, Thriller",110,False
6807,Comedy,107,False
168366,"Fantasy, Romance",129,False
6774,"Fantasy, Horror, Sci-Fi, Thriller",88,False
6777,Drama,190,False
4784,Drama,124,False
6818,"Drama, War",142,False
6827,Comedy,74,False
6832,Drama,108,False
6835,"Action, Horror, Sci-Fi",95,False
6836,Sci-Fi,57,False
6849,"Drama, Fantasy, Musical",113,False
6850,"Comedy, Drama",108,False
6852,"Crime, Drama",134,False
6857,"Action, Adventure, Animation, Fantasy",94,False
6858,Drama,94,False
6862,"Crime, Drama, Thriller",105,False
6863,"Comedy, Musical",110,False
6812,"Action, Comedy, Thriller",120,False
6814,"Action, Comedy",93,False
4849,"Comedy, Drama",109,False
6882,"Action, Adventure, Sci-Fi",116,False
6884,"Crime, Drama, Thriller",98,False
6885,"Crime, Drama, Mystery, Romance, Thriller",119,False
6886,"Drama, Romance, War",127,False
6887,Drama,109,False
6889,"Adventure, Animation, Children",85,False
6890,Drama,81,False
6893,"Action, Comedy, Crime",99,False
6899,Sci-Fi,87,False
6909,Thriller,98,False
6911,Musical,128,False
6952,"Horror, Thriller",98,False
6872,"Action, Horror",90,False
6874,"Action, Crime, Thriller",111,False
4890,"Comedy, Fantasy, Romance",114,False
6936,"Children, Comedy, Fantasy",97,False
6938,Documentary,88,False
6939,"Drama, Romance",112,False
6944,Comedy,105,False
6945,Documentary,116,False
6946,"Action, Animation, Children, Fantasy",93,False
6947,"Adventure, Drama, War",138,False
6949,"Comedy, Mystery, Sci-Fi",94,False
6950,"Adventure, Thriller, Western",135,False
6951,"Children, Comedy",81,False
6957,"Comedy, Crime",92,False
6920,"Crime, Thriller",140,False
5034,"Drama, Romance",106,False
5080,Comedy,86,False
6969,"Drama, Sci-Fi",90,False
6971,"Drama, Thriller",113,False
6973,"Drama, Romance, Thriller",124,False
6975,"Drama, Horror, Thriller",109,False
6981,Drama,125,False
6982,"Drama, War",87,False
6984,Drama,126,False
6986,"Adventure, Drama, Romance",143,False
6959,"Action, Adventure, Sci-Fi",116,False
6963,Documentary,77,False
6966,"Action, Crime, Fantasy, Sci-Fi, Thriller",95,False
6974,"Comedy, Crime",102,False
5102,"Comedy, Fantasy",103,False
5128,"Fantasy, Horror",101,False
6999,"Comedy, Romance",102,False
7001,"Horror, Mystery, Sci-Fi, Thriller",116,False
7004,"Action, Comedy, Crime, Thriller",111,False
7007,"Action, Comedy, Crime, Drama, Thriller",105,False
7009,Drama,135,False
7010,"Drama, Romance",115,False
7012,"Comedy, Fantasy",110,False
7015,"Comedy, Romance",104,False
7016,"Action, Drama",93,False
6989,"Crime, Drama, Thriller",128,False
6992,"Comedy, Drama",96,False
6994,"Action, Comedy",111,False
5131,"Comedy, Drama",107,False
7026,Comedy,97,False
7027,"Action, Western",133,False
7030,Drama,114,False
7031,"Action, Crime, Drama, Thriller",100,False
7033,"Comedy, Romance",111,False
7034,"Drama, Romance",89,False
7036,"Comedy, Fantasy",91,False
7037,"Comedy, Drama",114,False
7041,"Comedy, Crime",111,False
7044,"Crime, Drama, Mystery, Romance, Thriller",125,False
7045,"Children, Fantasy",91,False
7047,"Action, Crime, Drama",134,False
7019,"Comedy, Drama",108,False
7020,"Comedy, Drama, Romance",90,False
5197,Drama,95,False
5202,Drama,126,False
7055,"Comedy, Musical, Romance",103,False
7057,"Comedy, Fantasy, Romance",143,False
7059,"Children, Drama",123,False
7060,"Drama, Musical",108,False
7061,"Drama, Romance",104,False
7062,Drama,147,False
7067,"Comedy, Drama, Fantasy, Romance",148,False
7069,Drama,141,False
7070,"Action, Adventure, Western",133,False
7050,"Comedy, Musical, Romance",110,False
7051,Comedy,108,False
7053,"Comedy, Musical, Romance",106,False
5256,Drama,91,False
5297,"Drama, Thriller",114,False
7078,Drama,103,False
7083,Drama,115,False
7084,"Comedy, Romance",85,False
7086,"Comedy, Drama",96,False
7087,"Adventure, Drama",163,False
7089,"Comedy, Drama",123,False
7091,Comedy,68,False
7093,Comedy,105,False
7096,Documentary,90,False
7101,"Comedy, Romance",104,False
7102,"Comedy, Crime, Drama",106,False
7104,"Comedy, War",118,False
7107,"Comedy, Thriller",116,False
7073,"Comedy, Crime, Mystery",102,False
7074,Comedy,65,False
7079,Drama,117,False
5298,"Comedy, Romance",96,False
5337,Comedy,96,False
7121,"Comedy, Romance",100,False
7122,"Comedy, Drama, War",102,False
7123,"Drama, Fantasy, Mystery, Sci-Fi",115,False
7124,Documentary,80,False
7125,Drama,110,False
7127,"Action, Drama, Thriller",91,False
7134,"Drama, Thriller",104,False
7139,"Drama, Romance",105,False
7141,Documentary,83,False
7142,"Drama, Romance",94,False
7109,"Drama, Romance",110,False
7116,"Horror, Mystery, Thriller",117,False
5346,"Drama, Romance",105,False
5348,"Comedy, Drama",112,False
7154,"Drama, Romance",117,False
7155,Comedy,108,False
7163,"Action, Sci-Fi, Thriller",119,False
7164,"Action, Adventure, Children, Fantasy",113,False
7167,Drama,110,False
7169,"Comedy, Romance",111,False
7171,Documentary,89,False
7173,"Comedy, Romance",90,False
7176,Drama,95,False
7147,"Drama, Fantasy, Romance",125,False
7161,"Children, Comedy",98,False
7150,Comedy,119,False
7162,"Drama, Romance, War",154,False
5380,"Comedy, Drama, Romance",97,False
5420,"Action, Drama, War",134,False
7192,Action,99,False
7193,"Action, Comedy",104,False
7202,Horror,95,False
7206,Comedy,118,False
7208,"Drama, Horror",113,False
7211,"Comedy, Romance",110,False
7215,"Adventure, Drama, Romance, Thriller, War",100,False
7217,"Crime, Drama, Film-Noir, Romance, Thriller",106,False
7219,Drama,95,False
7222,"Comedy, Drama",66,False
7225,Documentary,86,False
7179,"Drama, Romance",105,False
7181,Drama,149,False
7216,"Crime, Drama, Film-Noir, Thriller",100,False
5424,"Crime, Drama, Romance, Thriller",99,False
5458,"Children, Comedy, Fantasy",99,False
7247,"Adventure, Children, Comedy, Fantasy, Musical",144,False
7255,"Comedy, Romance",95,False
7256,"Adventure, Documentary",106,False
7257,"Comedy, Crime, Thriller",88,False
7259,"Drama, Musical",95,False
7260,"Comedy, Drama, Romance",108,False
7262,"Action, Adventure, Children, Comedy, Crime",92,False
7263,Drama,135,False
7265,Drama,115,False
7266,"Comedy, Horror, Sci-Fi",90,False
7282,"Comedy, Horror, Thriller",86,False
7285,Drama,100,False
7323,"Comedy, Drama",121,False
7234,Drama,115,False
7236,Sci-Fi,90,False
5470,"Comedy, Romance",95,False
5493,"Action, Adventure, Comedy",114,False
7306,"Comedy, Crime, Mystery",123,False
7308,"Adventure, Comedy",100,False
7310,Action,106,False
7312,"Comedy, Drama",131,False
7319,"Comedy, Horror",104,False
7320,Romance,86,False
7321,Thriller,97,False
7293,"Comedy, Romance",99,False
7301,Drama,115,False
7299,Drama,91,False
7307,"Action, Adventure, Drama, War",126,False
5531,Drama,96,False
7340,Comedy,100,False
7344,"Comedy, Crime",94,False
7345,"Action, Adventure, Children, Comedy",100,False
7346,"Comedy, Romance",110,False
7348,Thriller,102,False
7352,"Comedy, Drama, Romance",111,False
7354,"Comedy, Drama, Romance",96,False
7357,"Drama, Romance",157,False
7362,"Crime, Drama, Thriller",103,False
7364,"Comedy, Crime, Drama",105,False
7366,"Comedy, Drama, Romance",102,False
7327,Drama,83,False
7333,"Crime, Drama, Thriller",92,False
5572,Comedy,102,False
5603,"Comedy, Crime",78,False
7387,"Action, Drama, Horror",127,False
7390,"Drama, Musical",104,False
7395,"Comedy, Drama",85,False
7396,Drama,169,False
7414,"Comedy, Drama",97,False
7419,"Comedy, Thriller",97,False
7438,"Action, Drama, Thriller",136,False
7371,"Drama, Mystery, Thriller",178,False
7373,"Action, Adventure, Fantasy, Horror",122,False
7372,Drama,110,False
7379,"Drama, War, Western",137,False
7381,"Action, Comedy, Crime",98,False
7376,Action,86,False
5604,"Comedy, Sci-Fi",85,False
7451,Comedy,97,False
7458,"Action, Adventure, Drama, War",163,False
7459,"Crime, Drama",148,False
7460,"Comedy, Drama",96,False
7477,"Horror, Thriller",96,False
7481,"Adventure, Drama, Sci-Fi",108,False
7486,"Drama, Romance",96,False
7487,Drama,136,False
7493,Drama,91,False
7541,"Comedy, Romance",94,False
7560,"Drama, Thriller, War",112,False
7564,Horror,183,False
7445,"Action, Crime, Drama, Mystery, Thriller",146,False
7449,"Drama, Horror, Thriller",102,False
5638,"Action, Adventure, Fantasy, Sci-Fi",89,False
7581,Drama,112,False
7587,"Crime, Drama, Thriller",105,False
7614,"Musical, Romance, Western",148,False
7615,Drama,91,False
7624,Drama,106,False
7636,"Horror, Thriller",92,False
7647,Comedy,101,False
7657,"Action, Comedy, Fantasy, Horror",120,False
7698,"Drama, Thriller",122,False
7700,"Action, Adventure, Drama, Thriller",148,False
7701,"Comedy, Romance",81,False
7702,Drama,126,False
48142,"Crime, Drama, Mystery, Thriller",121,False
7570,"Action, Adventure, Thriller",131,False
7579,"Comedy, Drama, Romance",118,False
5669,Documentary,120,False
5685,"Comedy, Drama",86,False
7714,"Drama, Musical, Romance",179,False
7720,"Action, Adventure, Comedy, Romance",106,False
7728,"Crime, Drama, Film-Noir, Thriller",113,False
7742,"Drama, Horror",82,False
7743,"Adventure, Children, Sci-Fi",109,False
7749,Drama,104,False
7753,Drama,89,False
7756,"Action, Drama, War",109,False
7757,"Action, Adventure, Fantasy",104,False
7766,"Action, Drama, Thriller, War",108,False
7772,"Film-Noir, Thriller",116,False
7773,Drama,87,False
7706,"Comedy, Musical",97,False
7707,"Comedy, Drama, Romance",115,False
5712,"Mystery, Thriller",108,False
7815,"Comedy, Musical",89,False
7826,"Comedy, Romance, Thriller",110,False
7831,"Comedy, Crime, Drama, Mystery, Romance",103,False
7833,"Comedy, Crime, Mystery",97,False
7834,"Comedy, Crime, Mystery, Romance",112,False
7839,Comedy,99,False
7840,"Adventure, Comedy, War",117,False
7843,Comedy,93,False
7845,"Comedy, Horror, Sci-Fi",99,False
7879,Comedy,95,False
7882,Horror,91,False
7883,"Drama, Horror",69,False
7884,Comedy,103,False
7889,Western,116,False
7792,Thriller,102,False
7802,"Action, Adventure, Crime, Thriller",94,False
5747,"Drama, War",112,False
7916,Comedy,95,False
7924,"Drama, Film-Noir, Thriller",122,False
7926,"Crime, Drama, Film-Noir, Thriller",142,False
7932,Documentary,82,False
7934,Comedy,79,False
7936,"Drama, War",103,False
7937,Drama,95,False
7939,Drama,91,False
7940,Drama,101,False
7943,"Crime, Film-Noir",103,False
7951,"Fantasy, Horror",120,False
7976,Drama,97,False
7896,"Adventure, Drama, Western",94,False
7899,Action,93,False
5804,"Children, Comedy, Fantasy, Romance",104,False
5816,"Adventure, Fantasy",161,False
7988,"Comedy, Sci-Fi",95,False
7991,"Action, Sci-Fi",80,False
8008,"Fantasy, Musical, Romance",108,False
8012,"Comedy, Drama",117,False
8015,"Adventure, Animation, Children, Fantasy",90,False
8019,"Drama, Horror, Mystery, Thriller",101,False
8024,"Comedy, Drama, Romance",116,False
8035,"Crime, Horror, Thriller",119,False
8043,"Comedy, Drama",99,False
8044,"Crime, Drama, Film-Noir",92,False
8290,"Action, Crime",97,False
7981,"Crime, Drama, Thriller",101,False
7984,"Horror, Sci-Fi",85,False
8025,Drama,96,False
5853,"Horror, Sci-Fi, Thriller",103,False
8117,"Action, Comedy",91,False
8119,Drama,99,False
8128,Drama,105,False
8132,"Action, Drama",101,False
8136,"Crime, Horror, Sci-Fi",72,False
8137,"Horror, Sci-Fi",61,False
8142,"Action, Crime",105,False
8143,Drama,116,False
8147,"Drama, Sci-Fi",103,False
8153,Drama,122,False
8154,Drama,176,False
8157,"Animation, Fantasy, Thriller",102,False
8057,Drama,120,False
8125,"Drama, Romance",94,False
8092,"Drama, Horror, Sci-Fi",85,False
8126,Drama,102,False
5942,Comedy,104,False
8196,"Comedy, Horror",109,False
8197,"Drama, Romance, War",92,False
8225,Horror,88,False
8228,Mystery,80,False
8235,"Action, Comedy, Romance",74,False
8236,"Drama, Film-Noir",100,False
8254,"Comedy, Drama, Fantasy, Romance",142,False
8261,Drama,124,False
8264,Documentary,95,False
8266,"Drama, Musical",111,False
8268,"Action, Thriller",108,False
8183,"Comedy, Drama",110,False
8238,"Comedy, Crime",108,False
8191,Drama,145,False
8239,"Comedy, Drama",90,False
5965,"Action, War",100,False
8335,Drama,92,False
8338,Drama,100,False
8341,"Adventure, Crime, Drama",116,False
8360,"Adventure, Animation, Children, Comedy, Musical, Romance",93,False
8361,"Action, Adventure, Drama, Sci-Fi, Thriller",124,False
8366,"Comedy, Drama",92,False
8368,"Adventure, Fantasy, IMAX",141,False
8369,"Action, Crime, Horror, Mystery, Thriller",106,False
8371,"Action, Sci-Fi, Thriller",119,False
8372,"Animation, Children, Comedy",80,False
8373,"Comedy, Fantasy, Thriller",93,False
8376,Comedy,95,False
8327,"Drama, Romance",114,False
8331,Comedy,112,False
6012,"Comedy, Romance",101,False
8405,"Drama, Horror",90,False
8410,"Crime, Drama, Film-Noir",77,False
8425,Comedy,90,False
8427,"Comedy, Sci-Fi",86,False
8446,"Action, Drama, Romance, War",100,False
8450,"Adventure, Romance",141,False
8451,Drama,101,False
8454,"Comedy, Drama, Fantasy",103,False
8459,"Drama, Romance",115,False
8461,"Drama, War",145,False
8462,Drama,104,False
8464,"Comedy, Documentary, Drama",100,False
8465,"Crime, Drama, Film-Noir, Romance",107,False
8380,Comedy,95,False
8385,"Comedy, Romance",107,False
6078,"Action, Sci-Fi, Thriller",136,False
6143,"Comedy, Crime",96,False
8492,"Drama, Fantasy",86,False
8495,"Crime, Drama",94,False
8501,"Action, Thriller",98,False
8506,"Mystery, Thriller",91,False
8507,"Crime, Drama, Horror",66,False
8512,Comedy,87,False
8518,Drama,89,False
8521,"Drama, Horror",98,False
8528,Comedy,92,False
8529,"Comedy, Drama, Romance",128,False
8481,"Action, Adventure, Drama, Romance, Thriller, Western",126,False
8484,"Drama, War",206,False
6153,"Comedy, Sci-Fi",98,False
8542,"Comedy, Musical",111,False
8578,"Action, Comedy, Horror, Sci-Fi",97,False
8580,"Adventure, Comedy, Fantasy, Musical",153,False
8581,"Documentary, Drama",97,False
8582,"Documentary, War",167,False
8588,"Drama, Mystery, Romance, Thriller",100,False
8591,"Adventure, Drama, Sci-Fi",102,False
8593,"Action, Crime, Drama, Thriller",96,False
8920,Drama,104,False
8604,"Action, Comedy",86,False
8605,"Action, Comedy",82,False
8607,"Adventure, Animation, Drama",93,False
8609,Comedy,73,False
8677,"Action, Sci-Fi",195,False
8531,"Action, Comedy, Crime",109,False
8533,"Drama, Romance",123,False
6197,"Drama, Mystery",98,False
8626,"Horror, Sci-Fi",98,False
8632,Comedy,92,False
8636,"Action, Adventure, Sci-Fi, IMAX",127,False
8638,"Drama, Romance",80,False
8640,"Action, Adventure, Drama, War",126,False
8643,"Comedy, Romance",95,False
8644,"Action, Adventure, Sci-Fi, Thriller",115,False
8645,"Crime, Drama",101,False
8650,Drama,174,False
8665,"Action, Crime, Thriller",108,False
8667,"Drama, Romance",96,False
8614,"Comedy, Romance",112,False
8622,Documentary,123,False
8617,Drama,109,False
8623,"Comedy, Romance",107,False
6202,"Comedy, Drama, Romance",102,False
6220,"Drama, Horror, Thriller",100,False
6266,"Comedy, Drama, Romance",105,False
8798,"Action, Crime, Drama, Thriller",120,False
8807,"Adventure, Comedy",88,False
8808,"Comedy, Romance",113,False
8813,Drama,101,False
8814,Comedy,95,False
8782,"Action, Adventure, Fantasy, Sci-Fi",95,False
8784,"Comedy, Drama, Romance",102,False
8827,"Comedy, Documentary",105,False
6291,"Crime, Drama",109,False
8838,"Drama, Romance",112,False
8861,"Action, Horror, Sci-Fi, Thriller",94,False
8864,"Comedy, Drama",104,False
8865,"Action, Adventure, Sci-Fi",107,False
8866,"Comedy, Romance",98,False
8869,"Comedy, Romance",105,False
8870,"Drama, Mystery, Sci-Fi, Thriller",91,False
8875,Drama,96,False
8879,"Crime, Mystery, Thriller",128,False
8894,"Action, Drama, Horror, Thriller",95,False
8905,"Adventure, Drama",154,False
8906,Horror,96,False
8907,"Animation, Children, Comedy",90,False
8835,"Drama, Thriller",84,False
8836,"Drama, Romance, Thriller",114,False
6308,"Comedy, Crime, Romance",116,False
6341,Drama,96,False
8919,"Comedy, Drama, Fantasy, Romance",97,False
8928,"Comedy, Horror",108,False
8938,Documentary,91,False
8943,"Comedy, Drama",104,False
8946,Comedy,91,False
8947,"Horror, Mystery, Thriller",92,False
8948,"Comedy, Drama, Romance",103,False
8950,"Drama, Mystery, Thriller",101,False
8951,Drama,125,False
8952,Drama,109,False
8954,Documentary,103,False
48161,Drama,125,False
8915,Drama,106,False
8917,"Action, Adventure, Animation, Comedy",97,False
6350,"Action, Adventure, Animation, Children, Fantasy, Sci-Fi",125,False
8961,"Action, Adventure, Animation, Children, Comedy",115,False
8966,Drama,118,False
8967,"Comedy, Horror",88,False
8968,"Action, Adventure, Comedy, Crime, Thriller",97,False
8974,"Adventure, Animation, Children, Comedy",87,False
8977,"Action, Adventure, Drama, War",175,False
8978,"Children, Comedy",99,False
8981,"Drama, Romance",104,False
8982,Drama,90,False
8983,"Action, Drama, Romance",119,False
8987,Documentary,80,False
8989,"Comedy, Musical",111,False
8958,Drama,152,False
8969,"Comedy, Drama, Romance",108,False
8959,"Drama, Mystery",100,False
8972,"Action, Adventure, Drama, Mystery, Thriller",131,False
25769,"Comedy, Romance",70,False
25771,Fantasy,21,False
25782,Comedy,84,False
25788,"Crime, Drama",93,False
25795,"Comedy, Drama, Romance",111,False
25797,Musical,97,False
25805,"Comedy, Drama, Romance",89,False
25827,"Comedy, Romance",115,False
25833,"Drama, Romance",109,False
25834,"Adventure, Drama",115,False
25841,Drama,92,False
26073,"Drama, War",190,False
25752,Comedy,76,False
25757,"Drama, Musical, Romance",89,False
25887,"Comedy, Drama",118,False
25898,Drama,97,False
25906,"Drama, Romance",145,False
25923,Drama,118,False
25940,"Drama, Film-Noir, Mystery",87,False
25946,"Action, Adventure, Drama, Romance",125,False
25947,Comedy,105,False
25952,"Comedy, Drama",103,False
25962,"Action, Adventure, Romance",103,False
25996,"Drama, Musical",176,False
25999,Drama,79,False
26048,"Drama, War",178,False
26052,"Crime, Drama",75,False
48214,Drama,123,False
25865,"Drama, Film-Noir",95,False
25886,"Drama, Romance",126,False
25870,"Comedy, Fantasy, Romance",94,False
6365,"Action, Adventure, Sci-Fi, Thriller, IMAX",138,False
6379,"Horror, Thriller",84,False
26150,"Drama, War",205,False
26151,"Crime, Drama",96,False
26159,"Action, Crime, Drama",83,False
26169,"Action, Crime, Drama",91,False
26184,"Action, Adventure, Comedy, Crime, Thriller",100,False
26122,"Drama, Horror, War",105,False
26085,"Adventure, Drama, Romance",185,False
26124,Sci-Fi,110,False
26116,"Horror, Thriller",133,False
26133,"Animation, Children, Comedy",25,False
26171,Comedy,115,False
6382,Drama,116,False
6428,"Comedy, War, Western",114,False
26265,"Adventure, Comedy, Horror, Romance",89,False
26303,"Horror, Thriller",93,False
26313,"Comedy, Drama",108,False
26322,"Action, Crime, Drama",105,False
26326,Drama,114,False
26225,"Comedy, Romance",105,False
26231,"Crime, Drama, Thriller",106,False
26283,"Crime, Drama, Thriller",111,False
26237,"Drama, Romance",113,False
26249,"Comedy, Western",115,False
26285,"Comedy, Sci-Fi, Thriller",83,False
6460,Drama,119,False
6510,"Drama, Romance",95,False
26399,Action,102,False
26401,"Action, Drama",106,False
26422,"Comedy, Drama, Musical",121,False
26429,"Comedy, Horror, Romance",96,False
26464,"Action, Crime, Drama",110,False
26467,"Drama, Sci-Fi",127,False
26472,"Adventure, Drama",141,False
26750,"Adventure, Drama, Western",119,False
26357,"Horror, Thriller",72,False
26365,"Sci-Fi, Thriller",108,False
26375,"Action, Comedy, Crime",114,False
26391,"Drama, Musical, Romance",163,False
6551,"Comedy, Romance",101,False
6554,"Comedy, Musical",105,False
26539,Drama,130,False
26542,"Adventure, Children, Fantasy, Sci-Fi",100,False
26547,"Action, Comedy, Crime, Thriller",100,False
26555,Comedy,102,False
26567,Comedy,96,False
26585,"Crime, Drama, Thriller",95,False
26603,"Fantasy, Horror, Sci-Fi, Thriller",102,False
26606,"Action, Fantasy, Horror, Romance",98,False
26622,Drama,111,False
26629,"Comedy, Horror, Sci-Fi",88,False
26504,"Action, Adventure, Children, Crime, Mystery, Thriller",102,False
26562,Drama,136,False
26523,"Horror, Thriller",79,False
26564,"Drama, Musical",133,False
6584,"Adventure, Comedy, Crime, Thriller",80,False
6591,Drama,119,False
26695,Drama,115,False
26696,Action,105,False
26700,"Comedy, Crime",89,False
26704,"Crime, Drama, Thriller",135,False
26712,Documentary,116,False
26713,"Drama, Romance",94,False
26726,Comedy,107,False
26736,"Action, Crime, Thriller",92,False
26741,"Comedy, Fantasy, Romance",95,False
26745,"Comedy, Drama, Romance",103,False
26631,"Animation, Fantasy, Mystery",86,False
26676,Comedy,95,False
26686,"Comedy, Fantasy",84,False
26681,"Action, Drama, War",136,False
6636,"Comedy, Romance",100,False
26797,Documentary,92,False
26810,Drama,114,False
26819,"Action, Sci-Fi",95,False
26828,"Action, Children, Comedy",84,False
26838,"Comedy, Drama",91,False
26840,"Action, Comedy, Crime, Drama",94,False
26861,"Comedy, Sci-Fi",80,False
26870,Comedy,105,False
26871,"Comedy, Romance",90,False
26875,"Crime, Film-Noir, Mystery, Thriller",111,False
26900,"Comedy, Drama",91,False
26903,"Animation, Drama, Romance",111,False
50354,Comedy,115,False
26777,Drama,114,False
26782,"Drama, Musical",104,False
6691,"Drama, Western",127,False
26985,"Action, Sci-Fi",113,False
26999,"Adventure, Animation, Children, Musical, Romance",81,False
27003,"Action, Horror, Sci-Fi",95,False
27006,Drama,84,False
27008,"Comedy, Crime, Horror",88,False
27032,"Action, Adventure, Comedy, Sci-Fi, Thriller",120,False
27074,Sci-Fi,87,False
27075,"Children, Comedy, Fantasy",91,False
27105,"Fantasy, Western",94,False
27134,"Action, Crime, Fantasy",98,False
27140,Horror,93,False
27176,Documentary,70,False
27178,"Comedy, Romance",96,False
27186,"Adventure, Animation, Children, Fantasy",71,False
26947,"Crime, Thriller",105,False
26958,Romance,107,False
6706,Drama,108,False
6723,Action,112,False
27329,Documentary,130,False
27369,"Animation, Comedy",75,False
27373,Drama,129,False
27397,"Crime, Drama, Mystery, Thriller, War",108,False
27420,"Comedy, Drama, Romance, Sci-Fi",83,False
27426,"Action, Comedy, Thriller",108,False
27441,"Action, Animation, Horror",48,False
27450,"Adventure, Western",124,False
27473,"Comedy, Crime, Horror, Mystery, Thriller",88,False
27255,Drama,118,False
27306,"Comedy, Drama",85,False
27311,"Action, Animation, Crime, Sci-Fi, Thriller",76,False
27317,"Drama, Horror, Mystery, Romance, Thriller",115,False
6754,"Action, Fantasy, Horror",122,False
27555,Comedy,79,False
27563,"Comedy, Horror, Musical",113,False
27592,"Crime, Drama",129,False
27604,"Horror, Mystery, Thriller",99,False
27618,"Action, Adventure, Drama, Sci-Fi, Thriller",101,False
27619,"Adventure, Animation, Children, Comedy",77,False
27644,"Comedy, Drama, Romance",125,False
27660,"Action, Animation, Drama, Sci-Fi",102,False
27664,Drama,93,False
27674,"Comedy, Crime, Drama, Mystery, Thriller",86,False
27685,Comedy,90,False
27692,"Action, Comedy, Drama, War",112,False
27803,Drama,125,False
27513,Drama,123,False
27523,"Comedy, Romance",123,False
6780,Documentary,80,False
6816,Comedy,97,False
27721,"Drama, Mystery, Romance, War",133,False
27728,"Action, Animation, Drama, Sci-Fi, Thriller",100,False
27731,"Adventure, Animation, Children, Fantasy",75,False
27746,"Horror, Thriller",94,False
27762,Comedy,106,False
27768,Drama,104,False
27772,Horror,92,False
27773,"Mystery, Thriller",120,False
27776,Drama,105,False
27778,"Fantasy, Horror",94,False
27784,"Horror, Mystery",112,False
27790,"Children, Comedy, Crime, Drama, Fantasy",98,False
27801,"Action, Thriller",105,False
27705,"Action, Drama, Thriller",96,False
27706,"Adventure, Children, Comedy, Fantasy",108,False
6853,Comedy,94,False
6879,"Drama, Thriller",127,False
27831,"Crime, Drama, Thriller",105,False
27834,Drama,111,False
27839,"Drama, Horror, Mystery, Thriller",110,False
27850,Documentary,80,False
27865,"Action, Adventure, Drama, Thriller",128,False
27866,Drama,126,False
27873,Documentary,141,False
27878,Documentary,85,False
27882,Documentary,105,False
27816,"Action, Adventure, Drama, War",90,False
27821,"Drama, Thriller",128,False
27822,"Drama, Thriller",79,False
27826,"Comedy, Drama, Romance",91,False
27830,Drama,120,False
6881,"Comedy, Drama",81,False
6932,"Crime, Drama",94,False
30816,"Drama, Musical, Romance",141,False
30825,Comedy,115,False
30846,"Crime, Drama, Thriller",95,False
30749,"Drama, War",121,False
30803,"Drama, Romance",88,False
30707,Drama,132,False
30745,"Comedy, Crime, Drama, Horror, Mystery",130,False
6927,"Drama, Romance, Thriller",106,False
30818,"Drama, Musical",118,False
30820,Drama,87,False
6967,"Horror, Mystery",103,False
6978,"Comedy, Drama",97,False
31000,Comedy,106,False
31030,"Children, Drama",134,False
31101,"Action, Crime, Drama",116,False
31114,"Comedy, Drama",111,False
31116,"Drama, War",134,False
31123,"Comedy, Crime",85,False
31150,"Animation, Fantasy, Sci-Fi, War",80,False
31162,"Comedy, Drama",122,False
31221,"Action, Adventure, Crime, Drama",97,False
31223,"Children, Comedy",102,False
30883,"Comedy, Fantasy",93,False
30898,"Comedy, Drama, Romance",118,False
6993,"Comedy, Drama, Romance",107,False
6996,"Action, Sci-Fi",90,False
31422,"Children, Comedy",95,False
31424,"Action, Horror, Sci-Fi, Thriller",98,False
31433,"Comedy, Romance",88,False
31437,Drama,141,False
31445,"Comedy, Drama",98,False
31522,Drama,120,False
31545,"Crime, Film-Noir",132,False
31610,Drama,127,False
31658,"Adventure, Animation, Fantasy, Romance",119,False
31664,"Action, Comedy, Romance",121,False
31297,"Comedy, Musical",95,False
31309,"Crime, Drama",178,False
31367,"Action, Adventure, Comedy, Crime, Romance, Thriller",89,False
7023,"Comedy, Drama, Romance",109,False
31700,"Children, Comedy, Drama",106,False
31702,"Drama, War",98,False
31851,Comedy,65,False
31867,"Action, Comedy",100,False
31903,"Drama, Romance",150,False
31921,"Adventure, Comedy, Crime, Drama, Mystery, Thriller",113,False
31923,"Action, Adventure, Comedy",106,False
31952,"Comedy, Crime, Drama, Mystery",107,False
32009,"Comedy, Drama, Romance",116,False
32011,"Horror, Thriller",99,False
32017,"Action, Comedy",95,False
32022,"Documentary, War",85,False
31692,Comedy,104,False
31696,"Action, Fantasy, Horror, Thriller",121,False
7028,"Comedy, Crime",89,False
7054,Drama,121,False
32294,Drama,90,False
32296,"Adventure, Comedy, Crime",115,False
32300,"Action, Comedy",91,False
32302,Documentary,93,False
32314,"Adventure, Comedy, Documentary",94,False
32371,"Crime, Drama, Film-Noir",111,False
32387,"Action, Drama",122,False
32392,"Comedy, Crime, Drama, Western",124,False
32440,"Action, Comedy",88,False
32456,"Animation, Comedy, Drama, Fantasy",119,False
32116,Comedy,97,False
32139,Drama,138,False
32234,Drama,117,False
32243,"Action, Comedy, Crime",109,False
7076,"Action, Crime, Drama, Thriller",113,False
7118,"Animation, Drama, Sci-Fi, War",121,False
32596,"Action, Adventure, Comedy",124,False
32598,"Comedy, Romance",104,False
32632,"Action, Crime",114,False
32657,"Animation, Drama",30,False
32666,Comedy,90,False
32728,"Drama, Mystery, Thriller",91,False
32770,Drama,117,False
