movie_id,runtime,adult,genres,directors,keywords
27866,126,False,Drama,Brad McGann,sibling relationship soulmates funeral loss of loved one suppressed past village life home return province ex-girlfriend new zealand country life family history lodge war photographer teacher crush
27873,141,False,Documentary,Bruce Sinofsky Joe Berlinger,rock star heavy metal recording studio psychologist conflict
27878,85,False,Documentary,Zana Briski Ross Kauffman,prostitute human trafficking red-light district young prostitute calcutta illegal prostitution woman director child prostitution
27882,105,False,Documentary,Stacy Peralta,sea surfing surfer surfboard california beach ocean wave hawaii sun lifestyle extreme sports sports documentary
27816,90,False,"Action, Adventure, Drama, War",Ryan Little,nazi winter bravery world war ii belgium slaughter soldier mormon missionary behind enemy lines 1940s american soldiers
27821,128,False,"Drama, Thriller",Sydney Pollack,destruction of a civilization new york city assassination dictator africa resistance fbi revenge murder united nations witness to murder resistance fighter
27822,79,False,"Drama, Thriller",Chris Kentis,cataclysm diving red sea primal fear nightmare panic scuba diving shark scuba
27826,91,False,"Comedy, Drama, Romance",Ian Iqbal Rashid,"coming out london, england toronto, canada hallucination man pretending to be straight conservative domineering mother united kingdom gay muslim mother son relationship gay theme"
27830,120,False,Drama,Rowdy Herrington,sports
6881,81,False,"Comedy, Drama",Peter Hedges,thanksgiving road trip love marijuana neighbor family illness
6932,94,False,"Crime, Drama",Billy Ray,journalism
30816,141,False,"Drama, Musical, Romance",Joel Schumacher,"mask dancing paris, france based on novel or book love triangle obsession musical based on play or musical remake tragic villain rooftop disfigured face opera singer 1910s phantom of the opera"
30825,115,False,Comedy,Jay Roach,florida cia nurse parent child relationship anti-authoritarian upbringing parents-in-law orderly just married sex therapy bad father-in-law family illegitimate son meddling father
30846,95,False,"Crime, Drama, Thriller",Niels Mueller,vietnam war depression robbery husband wife relationship usa president corruption the white house sibling relationship airport cheating disillusion hostage despair audio tape attempted murder watergate scandal mental breakdown revenge humiliation
30749,121,False,"Drama, War",Terry George,rwanda refugee refugee camp militia rwandan genocide murder slaughter dead body atrocity african cruelty genocide united nations death
30803,88,False,"Drama, Romance",Kim Ki-duk,prison jealousy husband wife relationship love of one's life love triangle mannequin burglar violent husband golf
30707,132,False,Drama,Clint Eastwood,dying and death transporter strong woman stroke of fate advancement fight suicide attempt boxer training tragedy female protagonist brutality boxing trainer unlikely friendship female boxing knockout euthanasia determination
30745,130,False,"Comedy, Crime, Drama, Horror, Mystery",Takashi Miike,nightmare gangster yakuza mission of murder disappearance anarchic comedy gokudo
6927,106,False,"Drama, Romance, Thriller",Robert Benton,literature professor black people passing for white
30818,118,False,"Drama, Musical",Kevin Spacey,musical perfectionist rowboat courtship
30820,87,False,Drama,Nicole Kassell,pedophilia work ex-detainee girlfriend police officer threat parole officer woman director emotions
6967,103,False,"Horror, Mystery",Alberto Cavalcanti Charles Crichton Basil Dearden Robert Hamer,dream nightmare insanity anthology ventriloquist evil doll black and white ventriloquist's dummy recurring dream
6978,97,False,"Comedy, Drama",Richard Linklater,"telescope dream moon atomic bomb burglar philosophy texas tent anarchist hit-and-run ufo writer cafe sunglasses pap smear austin, texas twenty something moon walk 1990s anarchic comedy slacker culture"
31000,106,False,Comedy,Alan Alda,professor history teacher revolutionary war film director
31030,134,False,"Children, Drama",George Stevens,immigrant based on novel or book based on play or musical love poverty told in flashback immigrant family 1910s mother and daughter san francisco
31101,116,False,"Action, Crime, Drama",Bronwen Hughes,bank 1970s bank robber south africa protest johannesburg south africa ex-cop woman director
31114,111,False,"Comedy, Drama",Dan Harris,suicide suicide mission gay theme
31116,134,False,"Drama, War",Howard Hawks,hero world war i patriotism firearm infantry us army conversion conscientious objector one man army hillbilly war hero war propaganda
31123,85,False,"Comedy, Crime",Francis Veber,prison jealousy escape henchman jockey mob boss
31150,80,False,"Animation, Fantasy, Sci-Fi, War",Ralph Bakshi,assassin nazi elves magic technology mutant world war ii fairy post-apocalyptic future surrealism twin brother sword fight rotoscoping brainwashing robot adult animation dreary lighthearted absurd whimsical ghoulish vibrant
31162,122,False,"Comedy, Drama",Stephen Hopkins,husband wife relationship movie business biography family relationships co-workers relationship portrait of an artist mother son relationship
31221,97,False,"Action, Adventure, Crime, Drama",Rob Bowman,martial arts superhero based on comic vigilante female assassin spin off women fight one woman army supernatural power vigilante justice
31223,102,False,"Children, Comedy",Frederik Du Chau,underdog farm horse race love of animals horse identity crisis zebra anthropomorphism
30883,93,False,"Comedy, Fantasy",Joel Zwick,high school friendship based on cartoon obesity teenage girl
30898,118,False,"Comedy, Drama, Romance",Mike Binder,friendship michigan funeral lie college flashback grief marijuana neighbor anger alcoholic drunk dysfunctional
6993,107,False,"Comedy, Drama, Romance",Woody Allen,new york city opera writing artist thanksgiving hypochondriac dysfunctional family langham television producer architecture singing writer relationship love affair art extramarital affair fear of dying sisters
6996,90,False,"Action, Sci-Fi",Russell Mulcahy,new york city martial arts immortality scotland sword fight fictional war dark fantasy warrior action hero sword and sorcery supernatural power good versus evil
31422,95,False,"Children, Comedy",Brian Levant,macho car journey road trip pretty woman trouble
31424,98,False,"Action, Horror, Sci-Fi, Thriller",Uwe Boll,island monster darkness professor detective museum paranormal phenomena alien life-form paranormal artifact zombie paranormal investigation gothic based on video game occult supernatural power good versus evil
31433,88,False,"Comedy, Romance",Clare Kilner,"london, england based on novel or book england ex fiancé stepfather romance betrayal wedding english countryside escort fake boyfriend woman director intimacy half sister blended family bachelorette party secret sister's wedding charming male lead stepfather stepdaughter relationship festivities wedding weekend"
31437,141,False,Drama,Hirokazu Kore-eda,"japan sibling relationship season loss of loved one family relationships tokyo, japan mother child separation kids on their own"
31445,98,False,"Comedy, Drama",Mitch Rouse,bank bad luck engagement revenge best friend
31522,120,False,Drama,Rainer Werner Fassbinder,strong woman black market empowerment world war ii marriage penitentiary economic miracle 1940s new german cinema
31545,132,False,"Crime, Film-Noir",Jacques Becker,prison escape urination warden manhole toothbrush tunnel hourglass neo-noir
31610,127,False,Drama,Lou Ye,"shanghai, china resistance world war ii 1940s japanese occupation of china"
31658,119,False,"Adventure, Animation, Fantasy, Romance",Hayao Miyazaki,witch flying rain castle scarecrow body exchange hatter bakery curse steampunk demon anime based on young adult novel
31664,121,False,"Action, Comedy, Romance",Vincent Kok,martial arts showdown redemption parkour combat illegal fistfight streetfighting action hero gay theme homosexual
31297,95,False,"Comedy, Musical",Busby Berkeley,musical tap dancing stage show romance fantasy sequence gold digger stenographer chaperone millionaire's daughter stingy mother daughter relationship
31309,178,False,"Crime, Drama",Luchino Visconti,work prostitute sibling relationship parent child relationship widow milan boxer love murder working class illegal prostitution matriarch
31367,89,False,"Action, Adventure, Comedy, Crime, Romance, Thriller",Adam Rifkin,hero mexico escape police chase gun kidnapping hostage shotgun daydream gunfight crash explosion convict pursuit standoff
7023,109,False,"Comedy, Drama, Romance",Ang Lee,coming out new york city secret love husband wife relationship parent child relationship wedding night marriage of convenience taiwan interracial relationship male homosexuality man pretending to be straight wedding family chinese restaurant secret relationship gay theme
31700,106,False,"Children, Comedy, Drama",Wayne Wang,dog pets father daughter relationship
31702,98,False,"Drama, War",Bahman Ghobadi,suicide rape muslim refugee village landmine tank bicycle iraq dead child soldier kurdistan children in wartime
31851,65,False,Comedy,William A. Seiter,husband wife relationship lodge oath deceived wife deception black and white pre-code next door neighbor convention
31867,100,False,"Action, Comedy",Stephen Herek,martial arts showdown fistfight neo-western bar fight father daughter relationship
31903,150,False,"Drama, Romance",Ondřej Trojan,
31921,113,False,"Adventure, Comedy, Crime, Drama, Mystery, Thriller",Herbert Ross,"based on novel or book kidnapping drug addiction cocaine sigmund freud orient express hijacking of train baron vienna, austria hypnotism 19th century sherlock holmes"
31923,106,False,"Action, Adventure, Comedy",Richard Lester,"france paris, france based on novel or book swordplay fight satire dressmaker louis xiii sword fight swordsman musketeer extramarital affair swashbuckler diamond theft sword duel queen of france diamond necklace cardinal 17th century queen jewels queen anne 1620s swordsplay swordsman/swordswoman supporting character"
31952,107,False,"Comedy, Crime, Drama, Mystery",Nimród Antal,"budapest, hungary underground subway allegory eastern europe dark comedy train pursuit subterranean dark gritty metro budapest"
32009,116,False,"Comedy, Drama, Romance",Darren Grant,new love marriage crisis faith forgiveness crooked lawyer revenge dysfunctional marriage domestic abuse lawyer mistress divorce separation extramarital affair defense attorney marriage problems duringcreditsstinger crisis of faith divorced couple verbal abuse destitution
32011,99,False,"Horror, Thriller",Wes Craven,"sibling relationship bite transformation supernatural bullying curse hollywood werewolf los angeles, california super power rabid dog work relationship mark of the beast"
32017,95,False,"Action, Comedy",Adam Shankman,mission bodybuilder body guard scientist family u.s. soldier death of husband us military action hero male nanny
32022,85,False,"Documentary, War",Petra Epperlein Michael Tucker,iraq war woman director
31692,104,False,Comedy,Robert Shallcross,
31696,121,False,"Action, Fantasy, Horror, Thriller",Francis Lawrence,self sacrifice angel christianity confession superhero supernatural exorcism archangel gabriel holy water redemption based on comic lucifer demon occult aftercreditsstinger mysticism supernatural power good versus evil
7028,89,False,"Comedy, Crime",Howard Franklin Bill Murray,new york city heist bank robbery jousting getaway crime gone awry bumbler hostage negotiator clown makeup
7054,121,False,Drama,Mervyn LeRoy,based on novel or book holiday massachusetts slice of life tomboy concord
32294,90,False,Drama,Joe Maggio,
32296,115,False,"Adventure, Comedy, Crime",John Pasquin,ship undercover agent ransom drag queen fbi press conference sequel miss america office politics buddy cop representation abandonment
32300,91,False,"Action, Comedy",Angela Robinson,coming out punk rock lesbian relationship covert operation female protagonist in the closet lgbt subversion female agent schoolgirl uniform lip synching plaid thesis german girl french girl woman director spy spoof lesbian
32302,93,False,Documentary,Christopher Browne,sports
32314,94,False,"Adventure, Comedy, Documentary",Zak Penn,mockumentary found footage loch ness monster
32371,111,False,"Crime, Drama, Film-Noir",Henry Hathaway,"chicago, illinois corruption based on true story justice newspaper reporter wrongful conviction perjury forgery classified ad state penitentiary murder case enlarged picture monetary reward"
32387,122,False,"Action, Drama",Kihachi Okamoto,martial arts samurai swordplay jidaigeki
32392,124,False,"Comedy, Crime, Drama, Western",Álex de la Iglesia,spaghetti western
32440,88,False,"Action, Comedy",William Dear,france kidnapping spy james bond spoof spy spoof international intrigue
32456,119,False,"Animation, Comedy, Drama, Fantasy",Isao Takahata,animal environment japanese mythology anime
32116,97,False,Comedy,Paul Bogart,belief in god
32139,138,False,Drama,Carol Reed,epic based on novel or book vatican pope artist painter biography michelangelo 16th century italian renaissance sistine chapel
32234,117,False,Drama,Fred Zinnemann,friends playwright
32243,109,False,"Action, Comedy, Crime",Jannik Johansen,robbery parent child relationship museum painting prosecution
7076,113,False,"Action, Crime, Drama, Thriller",Peter Yates,"hotel airport based on novel or book police chase san francisco, california detective witness protection politician principal witness  organized crime burglary hospital gunfight explosion stolen identity coroner mob hit ford mustang dodge charger"
7118,121,False,"Animation, Drama, Sci-Fi, War",Hiroyuki Yamaga,space parallel world alternate reality anime
32596,124,False,"Action, Adventure, Comedy",Breck Eisner,dying and death civil war based on novel or book africa warlord rescue mission treasure hunt sahara desert doctor scientist desert historical event ironclad ship adventurer american civil war tuareg plague african tribe mali treasure hunter lagos river niger unexplained deaths world health organization amused former navy seal confederate ship neurologist historical artifacts
32598,104,False,"Comedy, Romance",Bobby Farrelly Peter Farrelly,sports workaholic baseball fanatic relationship problems teacher curse dating man child red sox fenway park group of friends uncle nephew relationship boyfriend girlfriend relationship baseball stadium world series loss of father funny season tickets major league baseball (mlb) working toward job promotion
32632,114,False,"Action, Crime",James William Guercio,arizona rifle gunfight gunshot good cop bad cop homicide detective highway patrol motorcycle chase unstable cop motorcycle cop homicide investigation southwest desert corrupt cop cop shoots cop
32657,30,False,"Animation, Drama",Frédéric Back,shepherd france world war i village world war ii forest widower deforestation reforestation 1940s 1930s
32666,90,False,Comedy,Gary Preisler,robbery marriage sister jail inheritance mansion theft marriage for money gold digger older woman younger man relationship beverly hills sex comedy national lampoon's elderly woman
32728,91,False,"Drama, Mystery, Thriller",Nicolas Gessner,based on novel or book hamster halloween father maine teenage girl corpse police officer seaside town seesaw children home alone child magician
32770,117,False,Drama,Susanne Bier,sibling relationship prisoner afghanistan woman director
32862,95,False,"Comedy, Romance",Howard Morris,widow romantic comedy conflict family
32511,180,False,"Action, Adventure",King Hu,martial arts buddhism mountain village zen wuxia bamboo 14th century
32515,94,False,"Adventure, Drama, War, Western",Alex Cox,small town cannon sword mexican standoff horse blood splatter gore biography tycoon based on true story nicaragua gunfight battle central america anachronism 19th century
32554,113,False,"Animation, Fantasy, Sci-Fi, Thriller",Tensai Okamura Katsuhiro Otomo Koji Morimoto,cannon based on comic anthology space disaster based on manga haunted by the past haunted manor anime memories
32587,124,False,"Action, Crime, Film-Noir, Mystery, Thriller",Robert Rodriguez Frank Miller,dystopia based on comic anthology held captive based on graphic novel mysterious killer doing the right thing silhouette neo-noir
7151,101,False,"Drama, Romance",Peter Webber,based on novel or book painting butcher painter biography holland maid earring 17th century
32914,132,False,"Drama, Horror, Thriller",David Carson,puberty high school based on novel or book becoming an adult surrealism bullying hysteria telekinesis coming of age remake arson prom religion cruelty rage crucifix bible quote extrasensory perception arrogance zealot bigot abusive mother repression tv pilot menarche bimbo tv movie
32917,204,False,"Comedy, Fantasy, Romance",Mario Monicelli Federico Fellini Luchino Visconti Vittorio De Sica,italian marriage
33085,90,False,"Horror, Thriller",Andrew Douglas,"holy water haunted house based on true story long island, new york family dinner paranormal murder family death wood chopping backwards tortured to death moving in family in danger horror remake"
33090,81,False,"Animation, Comedy, Sci-Fi",Bill Plympton,adult animation
33145,107,False,"Comedy, Drama, Romance",Nigel Cole,"career new york city shyness romantic comedy flight travel los angeles, california"
33148,95,False,"Comedy, Crime",Jeffrey W. Byrd,businessman ransom kidnapping caper gold digger выкупить
33154,110,False,Documentary,Alex Gibney,"corruption capitalism bankrupt wall street scandal securities, stocks and bonds  economics financial crisis stock market corporation"
33158,101,False,"Action, Crime, Thriller",Lee Tamahori,"helicopter usa president washington dc, usa general coup d'etat military prison agent insurgent secretary of defense potus"
33164,113,False,"Horror, Thriller",Jaume Collet-Serra,louisiana traffic jam remake murder wax museum slasher twins group of friends ghost town wax waxwork brother sister relationship horror 2000s amused antagonistic disapproving
33166,112,False,"Crime, Drama",Paul Haggis,"daughter police race politics installer fall car crash racism los angeles, california bigotry social services collision"
33188,93,False,"Comedy, Romance",Mel Damski,high school rebel romantic comedy first love 1950s
33237,115,False,"Drama, Musical, Romance",W.S. Van Dyke,"epic san francisco, california earthquake priest belief in god saloon owner opera singer saloon singer crisis of faith disaster movie nob hill loss of faith great fire 1900s tough man"
33294,80,False,"Animation, Fantasy, Horror",Toyoo Ashida,bounty hunter based on novel or book vampire post-apocalyptic future gore count betrayal adult animation anime mutants original video animation (ova)
33310,89,False,"Drama, Romance",Éléonore Faucher,woman director
32892,95,False,"Drama, War",Andrei Tarkovsky,dream spy swamp flashback animal apple flare 1940s children in wartime
32898,15,False,"Action, Adventure, Fantasy, Sci-Fi",Georges Méliès,moon based on novel or book satire astronomer silent film scientific expedition space adventure early cinema selenite short film man in the moon
7190,110,False,Drama,Delbert Mann,文学 夏洛蒂·勃朗特 译制片 上海电影译制厂
7243,197,False,Drama,D.W. Griffith,naivety mill marriage intolerance wedding massacre protestant silent film multiple storylines reformer saved from hanging babylon 16th century partially lost film 1st century huguenot 6th century bc tragic
33615,86,False,"Adventure, Animation, Children, Comedy",Eric Darnell Tom McGrath,friendship island escape africa lion zoo hippopotamus giraffe penguin cartoon zebra slapstick comedy madagascar animal lemur escaped animal talking animal
33646,113,False,"Comedy, Drama",Peter Segal,prison corruption prisoner smuggling (contraband) sports american football blackmail texas prison warden prison guard remake based on movie quarterback prisoner abuse political aspiration public disgrace probation violation federal penitentiary shaving points hotbox
33649,97,False,"Comedy, Drama, Romance",Alice Wu,coming out homophobia chinese woman lesbian relationship cultural difference dating lgbt chinese american cultural conflict woman director intersectionality mother daughter relationship lesbian girls love lesbian interest lgbtq
33660,144,False,"Drama, Romance",Ron Howard,daughter transporter sports world cup socially deprived family boxer family's daily life netherlands comeback defeat training heavy weight folk hero biography boxing
33669,119,False,"Adventure, Comedy, Drama",Ken Kwapis,based on novel or book holiday female friendship jeans coming of age teenage girl summer based on young adult novel
33672,107,False,"Action, Comedy, Drama",Catherine Hardwicke,"skateboarding 1970s success based on true story venice beach, california woman director"
33677,93,False,Documentary,Don Argott,rock 'n' roll guitar violin music teacher drums cello saxophone heavy metal nirvana music festival police band teachers and students piano
33679,119,False,"Action, Adventure, Comedy, Romance",Doug Liman,assassin bomb hitman marriage crisis gun secret identity married couple assault rifle marriage decoy secret agent dysfunctional marriage gunfight bullet wound
33725,90,False,"Comedy, Drama, Musical",Michael Dowse,loss of loved one disc jockey cocaine comeback recording studio based on true story ibiza disabled hearing impaired
168418,97,False,"Animation, Children, Comedy",Tom McGrath,baby family relationships sibling rivalry unreliable narrator aftercreditsstinger baby brother
33435,169,False,Documentary,Thom Andersen,
33437,103,False,"Action, Crime, Drama, Thriller",Louis Leterrier,martial arts hitman fight organized crime serial killer fighting underground fighting one against many action hero fight club
7248,185,False,"Action, Adventure, Drama, War",Chatrichalerm Yukol,legend queen thailand invasion burma based on true story siam
7304,85,False,"Animation, Comedy, Fantasy, Musical",Bruno Bozzetto,snake italian cat classical music surreal parody dinosaur bee creation satyr
7305,102,False,"Crime, Drama, Mystery, Thriller",Bob Rafelson,neo-noir
34018,87,False,"Comedy, Musical",Edward Buzzell,circus musical aunt money lawyer strong man
34129,86,False,Comedy,Steve Carr,sports trainer college training basketball school
34143,105,False,"Drama, Horror, Thriller",Walter Salles,"based on novel or book teacher remake divorce ghost manhattan, new york city"
34148,107,False,Drama,Jacques Audiard,"estate agent concert paris, france parent child relationship loss of loved one classical music chinese woman piano lessons squatter pianist life changing piano new life life and career"
34150,106,False,"Action, Adventure, Sci-Fi",Tim Story,mask friendship marriage proposal fire sibling relationship flying radiation missile superhero dna transformation based on comic space laboratory explosion scientist super power space station brooklyn bridge fantastic four superhuman strength invisibility elasticity
33815,100,False,"Comedy, Drama, Romance",Mark Rosman,high school adolescence mother e-mail man woman relationship romance single suitor matchmaking teen movie relationship single mother family secret admirer online dating catfishing perfect man mother daughter relationship
33834,93,False,"Action, Horror, Thriller",George A. Romero,dystopia cage zombie zombie apocalypse apocalyptic vision
33896,125,False,Horror,Takashi Miike Fruit Chan Park Chan-wook,anthology
33836,102,False,"Comedy, Fantasy, Romance",Nora Ephron,witch enchantment falling in love woman director
33838,86,False,Documentary,David LaChapelle,"dance hip-hop street gang fight breakdance ghetto clowning musical gang los angeles, california"
33903,127,False,"Comedy, Crime, Drama, Romance",Hans Weingartner,ransom politics hostage revolution girlfriend love friends burglary debt mansion relationship boyfriend message evicted
7335,80,False,Film-Noir,Samuel Fuller,pickpocket cold war film noir
7382,108,False,"Drama, Mystery, Thriller",Gabriele Salvatores,countryside italy chained child kidnapping child in deephole
7450,90,False,"Comedy, Romance",Peter Howitt,court case rock star rivalry falling in love ireland divorce lawyer
34334,121,False,"Action, Adventure, Sci-Fi, Thriller",Rob Cohen,artificial intelligence (a.i.) u.s. navy fighter jet alaska aerial combat jet behind enemy lines military aftercreditsstinger jet crash human vs computer aircraft carrier jet pilot north korea
34482,90,False,Drama,Anthony Asquith,
34520,104,False,"Action, Adventure, Comedy",Jay Chandrasekhar,farm sheriff bikini redneck moonshine
56339,105,False,"Drama, Horror, Mystery, Thriller",J. A. Bayona,beach wife suppressed past orphanage cave medium haunted house imaginary friend gothic horror missing child séance somber
34292,93,False,"Action, Horror, Sci-Fi",Richard Stanley,cyborg killer robot disc jockey dystopia artist post-apocalyptic future nuclear radiation sculpture based on comic murder robot as menace cyberpunk desert surveillance security system voyeur drought polluted air population control home security junk art synthetic drug computer technology overpopulated world scavengers industrial pollution
34312,89,False,Comedy,Alex De Rakoff,sports boxer mockumentary
34336,98,False,"Comedy, Romance",Gary David Goldberg,sibling relationship make a match single teacher dating divorce dog online dating computer dating wooden boats
34319,136,False,"Action, Sci-Fi, Thriller",Michael Bay,genetics love of one's life escape transplantation freedom clone dystopia cloning false memory plague human cloning organ harvest 2010s
34321,113,False,"Children, Comedy",Richard Linklater,sports baseball little league kids’ sports team
34332,100,False,"Action, Adventure, Children, Comedy",Mike Mitchell,high school friendship mission superhero loyalty mockery heroism friends super power
34359,99,False,Comedy,Silvio Narizzano,"london, england based on novel or book music teacher butler roommate love hospital swinging 60s piano"
34397,89,False,"Action, Adventure, Drama, Thriller",Sheldon Lettich,martial arts crusader car crash artifact attack terrorism religious fundamentalism action hero 11th century
7457,85,False,"Comedy, Romance",Daniel Taplitz,boss romantic comedy advice dating break-up model dog gold digger best selling author cousin cousin relationship editor aspiring writer game playing how to player breaking up physical therapist
34536,132,False,"Action, Drama, War",John Dahl,based on novel or book war crimes narration world war ii prisoner of war rescue mission us army based on true story historical fiction soldier special forces military 1940s
34542,103,False,Documentary,Werner Herzog,self-abandonment life and death unsociability camping rain grizzly bear human animal relationship fox biography national park alaska animal rights wildlife ecology
34800,82,False,Comedy,George Bowers,champagne wine swimming pool undressing waiter reading hiccups diamond necklace voyeur
35347,72,False,"Animation, Drama",Joy Batchelor John Halas,farm corruption based on novel or book pig revolution horse governance uprising dog oppression fable adult animation woman director stalinism talking pig power abuse independent film
35807,123,False,Comedy,Daniel Mann,japan village interpreter satire based on play or musical okinawa democracy post war japan tea house
36276,117,False,"Drama, Mystery, Thriller",Michael Haneke,"dream paris, france upper class suppressed past paranoia anonymous letter confidence menace lie algerian intellectual hidden camera family relationships flashback writer conscience guilt threat videotape publisher phone call neo-noir apartment"
36363,135,False,"Comedy, Drama, Sci-Fi",Georgiy Daneliya,spacecraft soviet union post-apocalyptic future universe totalitarianism cosmos
36397,76,False,"Adventure, Animation, Children, Comedy, Fantasy, War",Gary Chapman,animal
36401,118,False,"Comedy, Fantasy, Horror, Thriller",Terry Gilliam,sibling relationship germany literature brothers grimm con artist historical fiction aftercreditsstinger 19th century fake exorcism
36477,91,False,"Comedy, Drama, Romance",Michael Showalter,flashback wedding
36509,97,False,"Action, Adventure, Horror, Mystery, Sci-Fi, Thriller",Bruce Hunt,cave fall creature diver swimwear caving romania
36525,95,False,"Comedy, Fantasy, Romance",Mark Waters,"coma based on novel or book workaholic san francisco, california architect blind date romantic comedy loneliness doctor car accident spirit apartment building widower landscape architect haunted apartment flirty neighbor"
34528,106,False,"Comedy, Drama",Phil Morrison,pregnancy north carolina dysfunctional family dysfunctional marriage in-laws art dealer newlywed sister-in-law daughter–in–law
34530,83,False,Comedy,Mike Bigelow,"amsterdam, netherlands dolphin fetish pimp gigolo painter europe male prostitution prostitution wig snorkel whistle"
7620,87,False,"Comedy, Drama",Nick Broomfield,concert based on play or musical one-man show monologue live performance
7713,73,False,"Drama, Horror, Romance, Thriller",Jacques Tourneur,jealousy love triangle cat zoo transformation canary swimming pool film noir curse black and white val lewton folklore fear of intimacy unconsummated marriage turned into animal
37382,127,False,"Crime, Drama, Thriller",Tony Scott,bounty hunter fbi based on true story strip club action hero
37384,94,False,Comedy,Rob McKittrick,decision waiter hostess trainee gross out employer employee relationship glass pipe screaming
37386,93,False,"Action, Sci-Fi",Karyn Kusama,martial arts espionage dystopia surrealism based on cartoon shootout infertility cyberpunk sabotage one against many woman director hand to hand combat human cloning cautionary
37444,100,False,"Comedy, Horror, Romance",Alain Jessua,parody
37475,108,False,Drama,Lasse Hallström,"sheriff wyoming, usa grandparent grandchild relationship loss of loved one violence against women"
37495,120,False,"Fantasy, Mystery, Romance, Thriller",Gen Sekiguchi,hitman
37545,82,False,Drama,Werner Herzog,becoming an adult child hero childhood trauma leipzig murder child
37727,98,False,"Action, Drama, Thriller",Robert Schwentke,"berlin, germany airplane loss of loved one baby-snatching flight missing child flight attendant missing daughter"
36529,122,False,"Action, Crime, Drama, Thriller, War",Andrew Niccol,hotel new york city civil war dictator cold war drug addiction cocaine warlord car bomb arms dealer based on true story interpol prostitution liberia
36537,96,False,"Comedy, Drama",Mike Mills,"first time high school becoming an adult thumb hypnosis thumb sucking attention deficit hyperactivity disorder (adhd) elocution oregon, usa blindfold teenage crush family dentist debate team"
36533,90,False,"Drama, Horror, Mystery, Thriller",Jeff Wadlow,murder serial killer school slasher death psycho killer rumor
36931,123,False,"Action, Crime, Drama",Benny Chan,martial arts police gangster fighter investigation observer partner revenge youth gang hong kong alcoholic action hero good versus evil
7730,99,False,"Comedy, Drama",Joe Dante,florida cold war military base film in film cuban missile crisis 1960s key west bomb shelter film director teenage protagonist
7812,94,False,"Drama, Sci-Fi",Jesús Salvador Treviño,flying saucer fight artifact space centre
37844,112,False,"Comedy, Drama, Romance",Malcolm D. Lee,
37853,110,False,"Action, Adventure, Crime, Thriller",John Stockwell,treasure airplane diving shipwreck cocaine shark attack sailing bahamas treasure hunt wrack scuba diving shark scuba adventurer
38061,103,False,"Comedy, Crime, Mystery, Thriller",Shane Black,"detective loser thief crush whodunit los angeles, california series of murders hoodlum female corpse neo-noir christmas"
38095,120,False,"Action, Crime, Drama",Kim Jee-woon,buried alive handlanger revenge fugitive extramarital affair
38164,141,False,"Drama, Romance",Anatole Litvak,france based on novel or book duke governess girls' school
38294,103,False,"Action, Adventure, Drama, Fantasy",Sturla Gunnarsson,hero mythology mythical creature viking nordic mythology swordsman mythological beast norse mythology sword and sorcery 6th century beowulf
38304,208,False,Documentary,Martin Scorsese,performance folk rock
38388,118,False,Drama,Danny Cannon,sports restaurant coach football (soccer) computer game
38583,93,False,"Action, Horror, Sci-Fi, Thriller",Mike Marvin,sheriff car race cemetery killing arizona reincarnation car crash romance street race revenge murder gang motorcycle ghost
38798,130,False,"Comedy, Drama",Curtis Hanson,"hotel florida newspaper suicide beach philadelphia, pennsylvania based on novel or book bride liar wine dyslexia bikini flashback love money grief lawyer wedding audition death drunk shoe deceit rumor snooping blame sister sister relationship dramatic"
39183,134,False,"Drama, Romance",Ang Lee,"secret love wyoming, usa countryside homophobia marriage crisis intolerance in the closet summer cowboy lgbt star crossed lovers 1960s closeted homosexual gay romance gay theme gay relationship boys' love (bl)"
59258,99,False,Comedy,Michael McCullers,"philadelphia, pennsylvania pregnancy surrogate mother"
37736,130,False,Drama,Roman Polanski,"child abuse london, england street gang based on novel or book pickpocket children's home runaway child labour orphanage thief child"
37741,114,False,"Crime, Drama",Bennett Miller,"dream based on novel or book self-fulfilling prophecy identity literature journalism literature research biography based on true story kansas, usa magazine author new yorker truman capote 1950s 1960s"
7820,90,False,"Crime, Drama",Ingmar Bergman,rape brother peasant child murder revenge pregnant woman medieval rape and revenge 13th century spring (water)
39400,100,False,"Action, Horror, Mystery, Thriller",Rupert Wainwright,sea small town ship gold island california fire beach penalty parent child relationship prophecy sword cemetery narration beheading fog leprosy lighthouse ghost ship weather service unatoned crime remake killer denunciation supernatural power supernatural horror
39414,104,False,"Comedy, Drama, Romance",Anand Tucker,salesclerk
39446,93,False,"Horror, Thriller",Darren Lynn Bousman,sadism riddle serial killer torture survival horror death match macabre mind game death game
39516,125,False,Drama,Sergio Castellitto,
39801,124,False,"Adventure, Comedy, Fantasy, Horror",Takashi Miike,japan based on manga warfare festival youkai yokai monsters kappa
39869,139,False,Drama,Lars von Trier,southern usa slavery duringcreditsstinger
40148,111,False,"Crime, Drama, Thriller",Guy Ritchie,cash wrong diagnosis foretelling waterboarding safe box reload pinstripe suit driving cap trash talk
40278,123,False,"Action, Drama, War",Sam Mendes,california gulf war saudi arabia petrol marine corps kuwait based on memoir or autobiography u.s. marine anti war desert storm
40412,90,False,"Crime, Thriller",Shane Meadows,drug abuse rage and hate brother bullying punishment home movie footage revenge soldier cruelty brutality army veteran
40414,116,False,"Drama, War",Christian Carion,world war i based on true story truce opera singer christmas 1910s trench warfare no man's land christmas eve
